0	file:/C:/mallet/sample-data/web/en/elizabeth_needham.txt	0.008620689655172414	0.49137931034482757	0.008620689655172414	0.07758620689655173	0.02586206896551724	0.008620689655172414	0.008620689655172414	0.04310344827586207	0.02586206896551724	0.3017241379310345
1	file:/C:/mallet/sample-data/web/en/equipartition_theorem.txt	0.085	0.035	0.005	0.005	0.005	0.005	0.845	0.005	0.005	0.005
2	file:/C:/mallet/sample-data/web/en/gunnhild.txt	0.1	0.6411764705882353	0.0058823529411764705	0.07647058823529412	0.0058823529411764705	0.11176470588235295	0.0058823529411764705	0.0058823529411764705	0.041176470588235294	0.0058823529411764705
3	file:/C:/mallet/sample-data/web/en/hawes.txt	0.004545454545454545	0.022727272727272728	0.004545454545454545	0.08636363636363636	0.031818181818181815	0.05909090909090909	0.05	0.6863636363636364	0.04090909090909091	0.013636363636363636
4	file:/C:/mallet/sample-data/web/en/hill.txt	0.004807692307692308	0.004807692307692308	0.004807692307692308	0.052884615384615384	0.8317307692307693	0.03365384615384615	0.052884615384615384	0.004807692307692308	0.004807692307692308	0.004807692307692308
5	file:/C:/mallet/sample-data/web/en/shiloh.txt	0.003289473684210526	0.04276315789473684	0.023026315789473683	0.18092105263157895	0.01644736842105263	0.06907894736842106	0.003289473684210526	0.6348684210526315	0.009868421052631578	0.01644736842105263
6	file:/C:/mallet/sample-data/web/en/sunderland_echo.txt	0.0049504950495049506	0.0049504950495049506	0.01485148514851485	0.7970297029702971	0.09405940594059406	0.024752475247524754	0.0049504950495049506	0.01485148514851485	0.024752475247524754	0.01485148514851485
7	file:/C:/mallet/sample-data/web/en/thespis.txt	0.035	0.005	0.055	0.005	0.205	0.015	0.045	0.005	0.005	0.625
8	file:/C:/mallet/sample-data/web/en/thylacine.txt	0.0037313432835820895	0.018656716417910446	0.041044776119402986	0.018656716417910446	0.048507462686567165	0.055970149253731345	0.0037313432835820895	0.0037313432835820895	0.7798507462686567	0.026119402985074626
9	file:/C:/mallet/sample-data/web/en/uranus.txt	0.759090909090909	0.04090909090909091	0.022727272727272728	0.013636363636363636	0.004545454545454545	0.013636363636363636	0.013636363636363636	0.004545454545454545	0.06818181818181818	0.05909090909090909
10	file:/C:/mallet/sample-data/web/en/yard.txt	0.03017241379310345	0.05603448275862069	0.05603448275862069	0.03017241379310345	0.021551724137931036	0.771551724137931	0.01293103448275862	0.01293103448275862	0.004310344827586207	0.004310344827586207
11	file:/C:/mallet/sample-data/web/en/zinta.txt	0.003703703703703704	0.04814814814814815	0.7296296296296296	0.011111111111111112	0.12222222222222222	0.003703703703703704	0.003703703703703704	0.003703703703703704	0.011111111111111112	0.06296296296296296
